v1,v2
spam,"""Ưu đãi chỉ dành cho hôm nay: Mua sắm thả ga, giảm giá đến 80% toàn bộ sản phẩm."""
spam,"""Chúc mừng! Bạn vừa nhận được một mã giảm giá độc quyền trị giá 500.000 VNĐ. Xem ngay tại đây!"""
spam,"""Cảnh báo: Tài khoản ví điện tử của bạn có dấu hiệu bất thường. Vui lòng đăng nhập để kiểm tra."""
spam,"""Nhận ngay một tháng sử dụng miễn phí phần mềm quản lý tài chính. Tải về tại đây!"""
spam,"""Bạn vừa được thêm vào một nhóm trò chuyện. Nhấn vào đây để xem nội dung tin nhắn."""
spam,"""Khuyến mãi mùa lễ hội: Đặt hàng ngay để nhận quà tặng miễn phí!"""
spam,"""Thẻ tín dụng của bạn sắp hết hạn. Gia hạn ngay để không gián đoạn giao dịch."""
spam,"""Mời bạn tham gia chương trình đầu tư với lãi suất hấp dẫn lên đến 20% mỗi tháng."""
spam,"""Chương trình giảm giá đặc biệt tại cửa hàng gần bạn. Đăng ký ngay để nhận thông báo!"""
spam,"""Bạn nhận được một vé xem phim miễn phí từ chương trình tri ân khách hàng. Xem chi tiết tại đây."""
spam,"""Bộ sản phẩm làm đẹp mới nhất đã ra mắt. Mua ngay để nhận ưu đãi cực sốc!"""
spam,"""Tài khoản ngân hàng của bạn đã bị khóa tạm thời. Nhấn vào đây để mở khóa ngay."""
spam,"""Nhận ngay 1GB dung lượng miễn phí khi đăng ký dịch vụ mới từ nhà mạng."""
spam,"""Hóa đơn thanh toán chưa hoàn tất. Vui lòng nhấp vào liên kết này để xử lý ngay lập tức."""
ham,"""Chào bạn, đây là thông báo về buổi họp nhóm tuần này. Thời gian: Thứ Năm, 10h sáng."""
ham,"""Cảm ơn bạn đã đăng ký tài khoản! Hãy khám phá các tính năng tuyệt vời ngay hôm nay."""
ham,"""Thông báo: Hệ thống sẽ bảo trì vào tối nay từ 23h đến 3h sáng ngày mai. Mong bạn thông cảm."""
ham,"""Xin chào, đây là lịch trình chi tiết cho chuyến đi công tác của bạn vào tuần sau."""
ham,"""Báo cáo doanh thu quý III đã hoàn thành. Bạn có thể tải về bản đầy đủ tại đây."""
ham,"""Thân gửi, chúng tôi đã nhận được phản hồi từ bạn. Cảm ơn sự hợp tác của bạn!"""
ham,"""Lịch hẹn khám sức khỏe định kỳ của bạn là vào ngày mai lúc 9h sáng. Đừng quên mang theo CMND."""
ham,"""Hãy tham gia buổi hội thảo trực tuyến về công nghệ AI vào cuối tuần này. Đăng ký tại đây!"""
ham,"""Mời bạn tham dự lễ khai trương cửa hàng mới tại trung tâm thương mại gần nhà bạn."""
ham,"""Đây là biên lai thanh toán của bạn cho hóa đơn tháng trước. Xin cảm ơn!"""
ham,"""Bạn đã đặt bàn thành công tại nhà hàng. Thời gian: 7h tối thứ Bảy. Chúc bạn dùng bữa vui vẻ!"""
ham,"""Kính gửi, tài liệu bạn yêu cầu đã được gửi qua email. Vui lòng kiểm tra và phản hồi."""
ham,"""Chúc mừng sinh nhật! Chúng tôi gửi đến bạn lời chúc tốt đẹp nhất và một mã giảm giá đặc biệt."""
ham,"""Công ty thông báo lịch nghỉ lễ Tết Nguyên Đán: Bắt đầu từ ngày 28/12 đến 5/1. Chúc bạn một kỳ nghỉ vui vẻ!"""
ham,"""Đừng quên buổi học thử yoga miễn phí tại trung tâm của chúng tôi vào ngày mai!"""
ham,"""Xin chào, đây là lời nhắc về bài kiểm tra sức khỏe định kỳ của công ty."""
ham,"""Đội bóng của bạn đã được xếp lịch thi đấu vào tuần sau. Hãy kiểm tra thông tin chi tiết tại đây."""
ham,"""Chúng tôi đã nhận được yêu cầu hỗ trợ của bạn và sẽ phản hồi trong vòng 24 giờ tới."""
ham,"""Bạn đã nhận được một cuốn sách miễn phí từ chương trình đọc sách cộng đồng. Vui lòng đến nhận tại thư viện."""
ham,"""Mời bạn tham gia chương trình thiện nguyện cuối năm do công ty tổ chức."""
spam,"""Nhận ngay phiếu mua sắm trị giá 2 triệu đồng khi tham gia khảo sát 5 phút của chúng tôi. Bắt đầu tại đây!"""
spam,"""Cơ hội đầu tư chỉ có hôm nay: Tăng gấp đôi lợi nhuận trong vòng 1 tháng!"""
spam,"""Bạn đã trúng một chiếc iPhone 14! Nhấn vào đây để nhận giải thưởng ngay lập tức."""
spam,"""Khóa học online miễn phí về kỹ năng lãnh đạo. Đăng ký ngay để giữ chỗ!"""
spam,"""Chào bạn! Bạn vừa nhận được 500.000 VNĐ tiền thưởng từ ví điện tử. Kiểm tra tài khoản tại đây."""
spam,"""Nhấn vào đây để tải xuống phần mềm diệt virus miễn phí phiên bản mới nhất!"""
spam,"""Tăng tốc internet của bạn ngay hôm nay với gói cước mới, giá chỉ từ 99.000 VNĐ/tháng."""
spam,"""Bạn có một tin nhắn thoại chưa nghe. Nhấn vào đây để kiểm tra nội dung."""
spam,"""Mở tài khoản tiết kiệm hôm nay, nhận lãi suất ưu đãi gấp đôi!"""
spam,"""Đây là cơ hội cuối cùng để mua vé tham dự sự kiện độc quyền của chúng tôi. Đăng ký tại đây."""
spam,"""Thẻ quà tặng 1 triệu đồng đang chờ bạn! Nhấn vào đây để nhận ngay."""
spam,"""Bạn có hóa đơn chưa thanh toán. Nhấn vào đây để tránh bị phạt trễ hạn."""
spam,"""Chúng tôi tặng bạn 50% giảm giá cho lần đặt hàng đầu tiên tại cửa hàng mới!"""
spam,"""Sở hữu gói bảo hiểm đặc biệt chỉ với 299.000 VNĐ/năm. Bảo vệ bạn và gia đình ngay hôm nay!"""
spam,"""Thành viên VIP sẽ nhận quà bất ngờ trong tháng này. Đăng nhập để kiểm tra quà của bạn."""
spam,"""Gói vay tín chấp siêu tốc với lãi suất 0%. Đăng ký ngay để nhận tiền trong vòng 30 phút."""
spam,"""Nhấn vào đây để cập nhật phiên bản mới nhất của ứng dụng, nhận ngay 1GB miễn phí!"""
spam,"""Thông báo: Tài khoản ngân hàng của bạn có giao dịch bất thường. Kiểm tra ngay tại đây."""
spam,"""Tận hưởng kỳ nghỉ mơ ước tại Đà Lạt chỉ với 1.999.000 VNĐ. Đặt tour ngay hôm nay!"""
spam,"""Khóa học lập trình miễn phí dành cho người mới bắt đầu. Đăng ký ngay tại đây."""
ham,"""Kính gửi, chúng tôi đã nhận được hồ sơ ứng tuyển của bạn. Vui lòng chờ phản hồi từ phía tuyển dụng."""
ham,"""Đừng quên buổi hẹn phỏng vấn của bạn vào 10h sáng ngày mai tại văn phòng chính."""
ham,"""Chào bạn! Đây là tài liệu bạn yêu cầu trong buổi họp. Vui lòng kiểm tra và phản hồi."""
ham,"""Thông báo: Chúng tôi sẽ tổ chức buổi đào tạo nội bộ vào thứ Sáu tuần này."""
ham,"""Xin cảm ơn bạn đã đặt hàng! Đơn hàng của bạn sẽ được giao trong vòng 3 ngày tới."""
ham,"""Thân gửi, bạn đã hoàn thành bài kiểm tra kỹ năng. Điểm số sẽ được thông báo trong tuần này."""
ham,"""Đội nhóm của bạn đã được xếp lịch họp vào thứ Hai tuần sau. Vui lòng tham dự đúng giờ."""
ham,"""Bạn có thể tham gia chương trình tập huấn vào chiều mai. Thông tin chi tiết đính kèm trong email này."""
ham,"""Chào bạn, chúng tôi đã gửi lại hóa đơn thanh toán chi tiết. Kiểm tra ngay nhé!"""
ham,"""Đây là lời nhắc thanh toán cho gói dịch vụ tháng trước. Vui lòng hoàn tất trước ngày 20."""
ham,"""Công ty thông báo lịch nghỉ lễ 30/4 và 1/5. Mong bạn có kế hoạch làm việc hợp lý."""
ham,"""Chào bạn, chúng tôi cần xác nhận thông tin cá nhân của bạn để hoàn tất thủ tục đăng ký."""
ham,"""Kính gửi, buổi hội thảo chuyên ngành sắp diễn ra vào cuối tháng này. Bạn có thể đăng ký tham dự tại đây."""
ham,"""Thân gửi, lịch làm việc tuần sau của bạn đã được cập nhật. Kiểm tra để biết thêm chi tiết."""
ham,"""Xin chào, bạn vừa nhận được đề xuất hợp tác từ đối tác mới. Xem chi tiết trong tài liệu đính kèm."""
ham,"""Chúng tôi mời bạn tham gia chương trình khám sức khỏe miễn phí vào cuối tuần này."""
ham,"""Báo cáo tiến độ dự án cần được gửi trước 5h chiều hôm nay. Cảm ơn sự hợp tác của bạn!"""
ham,"""Hệ thống ghi nhận yêu cầu thay đổi lịch hẹn khám bệnh. Nhấn vào đây để xác nhận."""
ham,"""Đừng quên cuộc hẹn gặp gỡ khách hàng vào sáng mai tại quán cà phê ABC."""
ham,"""Bạn vừa nhận được một lời mời tham dự sự kiện nghệ thuật. Chi tiết đính kèm trong email."""
spam,"""Chào bạn! Nhận ngay cơ hội mua laptop chỉ với 3.999.000 VNĐ. Đừng bỏ lỡ, số lượng có hạn!"""
spam,"""Bạn vừa trúng một phiếu quà tặng 1 triệu đồng tại cửa hàng ABC. Nhấn vào đây để xác nhận."""
spam,"""Tài khoản ngân hàng của bạn sẽ bị khóa trong vòng 24 giờ nếu không cập nhật thông tin. Xem chi tiết tại đây."""
spam,"""Ưu đãi siêu khủng: Giảm giá 70% toàn bộ sản phẩm nội thất. Chỉ áp dụng hôm nay!"""
spam,"""Khám phá bí quyết kiếm tiền nhanh chóng. Đăng ký khóa học miễn phí ngay hôm nay!"""
spam,"""Nhấn vào đây để nhận phần mềm chỉnh sửa ảnh chuyên nghiệp miễn phí trong 7 ngày."""
spam,"""Tặng bạn một tháng sử dụng miễn phí dịch vụ nghe nhạc cao cấp. Tải ứng dụng tại đây."""
spam,"""Bạn có cơ hội trở thành thành viên VIP với ưu đãi 50%. Đăng ký ngay hôm nay!"""
spam,"""Tham gia chương trình bốc thăm may mắn để nhận xe máy SH. Đăng ký miễn phí tại đây!"""
spam,"""Thông báo: Có giao dịch chưa hoàn tất trong ví điện tử của bạn. Nhấn vào đây để hoàn thành."""
spam,"""Đừng bỏ qua cơ hội đầu tư sinh lời 30% trong vòng 3 tháng. Xem chi tiết tại đây!"""
spam,"""Bạn vừa được nhận một chuyến du lịch miễn phí đến Đà Nẵng. Đăng ký nhận vé tại đây."""
spam,"""Khóa học kỹ năng sống giá chỉ 199.000 VNĐ. Số lượng có hạn, đăng ký ngay!"""
spam,"""Nhận ngay voucher giảm giá 500.000 VNĐ khi mua sắm online. Chi tiết tại đây."""
spam,"""Phần thưởng 10 triệu VNĐ đang chờ bạn. Đăng nhập để kiểm tra ngay!"""
spam,"""Thông báo: Gói bảo hiểm của bạn sẽ hết hạn vào ngày mai. Gia hạn ngay tại đây."""
spam,"""Thời trang hè giảm giá sốc đến 80%. Đặt mua ngay hôm nay để nhận quà tặng kèm."""
spam,"""Bạn được mời tham gia buổi hội thảo chuyên đề kiếm tiền online. Tham gia miễn phí tại đây."""
spam,"""Mở thẻ tín dụng hôm nay, nhận ngay voucher 2 triệu đồng mua sắm tại trung tâm thương mại."""
spam,"""Gói internet tốc độ cao với giá cực rẻ chỉ 99.000 VNĐ/tháng. Đăng ký ngay!"""
ham,"""Kính gửi, đây là lời nhắc về lịch họp dự án vào 9h sáng ngày mai. Mong bạn sắp xếp thời gian."""
ham,"""Chào bạn, hóa đơn thanh toán tháng này đã được gửi. Vui lòng kiểm tra và hoàn tất trước ngày 15."""
ham,"""Đây là thư xác nhận đăng ký tham dự hội thảo của bạn. Cảm ơn và hẹn gặp lại!"""
ham,"""Thông báo: Chương trình tập huấn kỹ năng mềm sẽ được tổ chức vào cuối tuần này."""
ham,"""Chào bạn, chúng tôi đã nhận được phản hồi về sản phẩm. Cảm ơn bạn đã đóng góp ý kiến!"""
ham,"""Buổi họp nhóm tuần này sẽ diễn ra vào thứ Tư, 14h tại phòng họp chính."""
ham,"""Bạn có một buổi hẹn với bác sĩ vào 10h sáng ngày mai. Đừng quên mang theo sổ khám bệnh."""
ham,"""Chúng tôi gửi kèm báo cáo tài chính quý II trong email này. Vui lòng xem xét và phản hồi."""
ham,"""Cảm ơn bạn đã đăng ký dịch vụ của chúng tôi! Vui lòng kích hoạt tài khoản qua đường link bên dưới."""
ham,"""Thân gửi, đây là hướng dẫn chi tiết về việc sử dụng phần mềm mới. Chúc bạn làm việc hiệu quả!"""
ham,"""Lời nhắc: Đừng quên hoàn thành bài tập nhóm trước ngày thứ Sáu."""
ham,"""Chào bạn, đây là thông tin cập nhật về chuyến công tác. Kiểm tra và chuẩn bị tài liệu cần thiết."""
ham,"""Đội nhóm của bạn đã được xếp lịch đào tạo vào tuần sau. Xem chi tiết trong email đính kèm."""
ham,"""Bạn vừa nhận được thiệp mời tham dự đám cưới. Thông tin chi tiết đính kèm trong email."""
ham,"""Thông báo nghỉ lễ: Văn phòng sẽ đóng cửa từ ngày 29/4 đến 3/5. Chúc bạn một kỳ nghỉ vui vẻ!"""
ham,"""Đây là danh sách các tài liệu cần chuẩn bị cho buổi thuyết trình vào thứ Hai tới."""
ham,"""Chúng tôi gửi kèm đây thông tin chi tiết về sản phẩm mới. Vui lòng kiểm tra."""
ham,"""Bạn đã được đăng ký thành công vào lớp học yoga cuối tuần. Hẹn gặp bạn tại trung tâm."""
ham,"""Đừng quên sự kiện trao giải của công ty diễn ra vào tối nay lúc 18h."""
spam,"""Mời bạn tham gia buổi giao lưu văn hóa tổ chức vào ngày mai tại thư viện công cộng."""
spam,"""Khám phá ưu đãi độc quyền hôm nay: Giảm giá 50% cho các khóa học trực tuyến. Đăng ký ngay!"""
spam,"""Bạn đã sẵn sàng nhận phần thưởng 10.000.000 VNĐ từ chương trình tri ân khách hàng chưa? Nhấn vào đây!"""
spam,"""Tài khoản của bạn sẽ nhận được phần thưởng bất ngờ nếu đăng nhập trước 23h59 hôm nay. Hãy thử ngay!"""
spam,"""Bạn vừa nhận được một món quà bí mật từ người hâm mộ. Nhấn vào đây để mở!"""
spam,"""Đừng bỏ qua cơ hội nhận chuyến du lịch miễn phí đến Maldives. Số lượng có hạn, đăng ký ngay!"""
spam,"""Bạn đã được chọn tham gia chương trình dùng thử sản phẩm mới của chúng tôi. Đăng ký để nhận hàng miễn phí."""
spam,"""Nhận ngay 1GB dung lượng lưu trữ miễn phí chỉ với một cú nhấp chuột tại đây!"""
spam,"""Tăng cường bảo mật tài khoản ngân hàng với ưu đãi 0 đồng. Nhấn vào đây để cài đặt ngay."""
spam,"""Sở hữu ngay gói học tiếng Anh cấp tốc chỉ 99.000 VNĐ/tháng. Đừng bỏ lỡ cơ hội này!"""
spam,"""Bạn có một tin nhắn quan trọng từ hệ thống. Vui lòng nhấn vào đây để kiểm tra nội dung."""
spam,"""Bí quyết kiếm 1.000 USD mỗi tuần đã có sẵn trong tài liệu của chúng tôi. Tải xuống miễn phí tại đây!"""
spam,"""Hãy trở thành người may mắn nhận 5 triệu đồng khi tham gia khảo sát ngắn của chúng tôi. Tham gia ngay!"""
spam,"""Chào mừng bạn đến với chương trình ưu đãi đặc biệt dành riêng cho khách VIP. Nhấn để khám phá ngay!"""
spam,"""Nhà bạn có an toàn không? Lắp đặt hệ thống camera chỉ 1.499.000 VNĐ hôm nay!"""
spam,"""Hãy tham gia hội thảo miễn phí về làm giàu tại nhà. Đăng ký ngay để giữ chỗ!"""
spam,"""Nhấn vào đây để nhận 50% giảm giá khi mua sắm tại cửa hàng trực tuyến ABC."""
spam,"""Bạn có cơ hội trúng xe hơi khi tham gia chương trình quay số của chúng tôi. Đừng bỏ lỡ!"""
spam,"""Phát hiện lỗi trên tài khoản của bạn. Nhấn vào đây để xác minh ngay lập tức."""
spam,"""Tải ngay ứng dụng mới để nhận 100.000 VNĐ miễn phí trong ví điện tử của bạn."""
spam,"""Ưu đãi độc quyền: Mua một tặng một cho tất cả sản phẩm điện tử tại cửa hàng XYZ."""
ham,"""Xin chào, đây là thông báo về cuộc họp công ty vào 15h chiều nay tại phòng họp A."""
ham,"""Chúng tôi vừa gửi lại biên bản cuộc họp tuần trước. Vui lòng kiểm tra và bổ sung nếu cần."""
ham,"""Kính gửi, tài liệu liên quan đến dự án ABC đã được cập nhật. Vui lòng kiểm tra tệp đính kèm."""
ham,"""Đừng quên buổi họp online lúc 14h chiều nay. Link tham gia đã được gửi trong email trước."""
ham,"""Xin chào, hóa đơn mua hàng của bạn tại cửa hàng ABC đã được gửi kèm trong email này."""
ham,"""Đội nhóm cần nộp báo cáo tiến độ dự án trước ngày 20 tháng này. Rất mong sự hợp tác!"""
ham,"""Buổi hội thảo về phát triển bản thân sẽ diễn ra vào ngày mai lúc 9h sáng. Rất mong bạn tham dự."""
ham,"""Chúng tôi gửi bạn hướng dẫn chi tiết để cài đặt phần mềm mới. Chúc bạn thành công!"""
ham,"""Thân gửi, đây là lịch trình làm việc của bạn trong tuần tới. Chúc bạn hoàn thành tốt nhiệm vụ!"""
ham,"""Bạn đã đăng ký tham dự thành công chương trình giao lưu cuối năm. Hẹn gặp bạn vào ngày 25!"""
ham,"""Thông báo: Văn phòng sẽ có sự kiện cuối tuần. Vui lòng kiểm tra email để biết thêm chi tiết."""
ham,"""Cảm ơn bạn đã gửi yêu cầu hỗ trợ. Đội ngũ của chúng tôi sẽ liên hệ trong vòng 24 giờ tới."""
ham,"""Buổi hội thảo chuyên đề kỹ thuật số sẽ được tổ chức vào ngày 12/12. Đăng ký ngay tại đây."""
ham,"""Bạn có thể nhận bản sao hợp đồng qua email này. Vui lòng kiểm tra và xác nhận thông tin."""
ham,"""Chào bạn, đơn hàng của bạn đã được giao. Cảm ơn đã sử dụng dịch vụ của chúng tôi!"""
ham,"""Chúng tôi gửi kèm danh sách tài liệu cần thiết cho buổi thảo luận ngày mai. Vui lòng chuẩn bị."""
ham,"""Xin chào, bạn đã nhận được lời mời tham gia chương trình từ thiện cuối tuần này. Hãy tham dự nhé!"""
ham,"""Kính gửi, hệ thống đã cập nhật yêu cầu nghỉ phép của bạn. Chúng tôi sẽ phản hồi sớm nhất."""
ham,"""Thân mến, đây là thông tin chi tiết về chuyến công tác của bạn trong tuần tới. Kiểm tra ngay nhé!"""
ham,"""Hóa đơn thanh toán tiền điện tháng này đã được gửi kèm trong email. Vui lòng kiểm tra."""
spam,"""Giảm giá sốc cuối tuần: Mua 2 tặng 1 cho tất cả sản phẩm. Số lượng có hạn, mua ngay!"""
spam,"""Nhận ngay mã giảm giá 200.000 VNĐ khi mua sắm trên ứng dụng của chúng tôi. Tải ngay hôm nay!"""
spam,"""Bạn đã bỏ lỡ giỏ hàng của mình? Quay lại ngay và nhận giảm giá 10%!"""
spam,"""Tặng ngay phiếu mua hàng trị giá 500.000 VNĐ khi giới thiệu bạn bè đăng ký tài khoản."""
spam,"""Flash Sale chỉ kéo dài 2 giờ: Laptop giảm giá đến 40%. Nhấn vào đây để đặt mua!"""
spam,"""Cơ hội vay vốn lãi suất 0% trong 3 tháng đầu. Nhấn vào đây để tìm hiểu thêm."""
spam,"""Chúng tôi phát hiện một giao dịch bất thường trên tài khoản của bạn. Nhấn vào đây để kiểm tra."""
spam,"""Hãy trở thành khách hàng ưu tiên và nhận 1 triệu đồng hoàn tiền khi mở tài khoản mới."""
spam,"""Bạn được chọn tham gia chương trình tín dụng đặc biệt với lãi suất ưu đãi 6%/năm. Đăng ký ngay!"""
spam,"""Tham gia đầu tư ngay hôm nay, lợi nhuận 15% trong tháng đầu tiên. Nhấp vào để tham khảo chi tiết."""
spam,"""Bí quyết giảm 5kg trong 2 tuần mà không cần ăn kiêng. Đăng ký khóa học miễn phí tại đây!"""
spam,"""Chỉ 199.000 VNĐ, sở hữu bộ mỹ phẩm cao cấp. Đặt mua ngay trước khi hết hàng!"""
spam,"""Khám phá liệu pháp chăm sóc da toàn diện với giá ưu đãi 50%. Tham gia ngay hôm nay!"""
spam,"""Bạn muốn cải thiện vóc dáng? Chúng tôi có giải pháp dành riêng cho bạn. Xem chi tiết tại đây!"""
spam,"""Ưu đãi phòng gym chỉ 299.000 VNĐ/tháng. Đăng ký ngay để nhận thêm quà tặng đặc biệt!"""
ham,"""Chào bạn, đây là lịch trình công tác tuần sau. Vui lòng kiểm tra file đính kèm."""
ham,"""Bạn có một cuộc họp với khách hàng lúc 10h sáng mai. Đừng quên chuẩn bị tài liệu."""
ham,"""Đội nhóm cần nộp báo cáo hiệu quả công việc tháng này vào thứ Sáu. Mong bạn hoàn thành đúng hạn."""
ham,"""Buổi đào tạo nội bộ sẽ diễn ra vào chiều thứ Ba. Rất mong sự tham gia của bạn."""
ham,"""Đây là bản cập nhật về chính sách mới của công ty. Vui lòng đọc kỹ và xác nhận."""
ham,"""Bạn đã đăng ký thành công khóa học lập trình Python. Chúc bạn học tập hiệu quả!"""
ham,"""Lời nhắc: Kỳ thi cuối kỳ sẽ diễn ra vào ngày 20/12. Vui lòng kiểm tra thời gian chi tiết."""
ham,"""Giảng viên đã gửi bài giảng tuần này. Bạn có thể tải xuống từ hệ thống."""
ham,"""Đừng quên buổi hội thảo chuyên đề về AI vào thứ Năm tuần tới. Tham gia để mở rộng kiến thức!"""
ham,"""Bạn được chọn tham gia chương trình trao đổi sinh viên. Thông tin chi tiết đính kèm."""
ham,"""Hãy chuẩn bị hành lý! Đừng quên chuyến bay của bạn khởi hành lúc 8h sáng ngày mai."""
ham,"""Chào bạn, chúng tôi đã gửi xác nhận đặt phòng khách sạn. Chúc bạn có một chuyến đi vui vẻ!"""
ham,"""Đội du lịch đã sẵn sàng cho chuyến đi cuối tuần. Mong bạn có mặt đúng giờ tại điểm hẹn."""
ham,"""Chúng tôi gửi tặng bạn bản đồ và lịch trình chi tiết cho tour tham quan Đà Lạt."""
ham,"""Thân mến, đây là thông tin về vé tham quan đã đặt. Hãy kiểm tra và liên hệ nếu cần hỗ trợ."
ham,"""Xin chào, bạn đã được chọn vào đội hình thi đấu giải bóng đá công ty. Chúc mừng!"""
ham,"""Chúng tôi gửi kèm lịch tập luyện của đội tuyển. Mong bạn sắp xếp tham gia đầy đủ."""
ham,"""Đừng quên buổi tập luyện thể dục cộng đồng vào sáng Chủ nhật này. Tham gia miễn phí!"""
ham,"""Bạn được mời tham dự lễ trao giải thể thao cuối năm. Hẹn gặp bạn tại nhà thi đấu ABC."""
ham,"""Hướng dẫn sử dụng thiết bị tập luyện tại nhà đã được gửi kèm trong email này."""
spam,"""Xem phim không giới hạn với gói ưu đãi chỉ 49.000 VNĐ/tháng. Đăng ký ngay!"""
spam,"""Nhận ngay vé xem buổi hòa nhạc đỉnh cao với ưu đãi 50% dành cho bạn."""
spam,"""Tham gia cuộc thi hát online và nhận giải thưởng trị giá 20 triệu đồng. Đăng ký tại đây!"""
spam,"""Phần mềm chỉnh sửa video chuyên nghiệp miễn phí 7 ngày. Tải ngay tại đây!"""
spam,"""Bạn muốn chơi game và nhận thưởng? Hãy tham gia ngay ứng dụng của chúng tôi!"""
spam,"""Khóa học IELTS miễn phí trong 7 ngày. Hãy nhanh tay đăng ký ngay hôm nay!"""
spam,"""Bạn muốn đạt điểm 10 môn toán? Tải ngay bộ đề luyện thi chỉ 99.000 VNĐ."""
spam,"""Khám phá khóa học đầu tư chứng khoán với ưu đãi học phí chỉ 199.000 VNĐ."""
spam,"""Nhận ngay sách dạy kỹ năng mềm miễn phí khi bạn đăng ký tham gia hội thảo online."""
spam,"""Chương trình đào tạo kỹ năng lãnh đạo cấp tốc, chỉ duy nhất 3 ngày. Đăng ký tại đây!"""
spam,"""Mở khóa công nghệ mới nhất với chiếc laptop siêu mỏng nhẹ. Giá chỉ từ 5 triệu đồng!"""
spam,"""Ứng dụng chỉnh sửa ảnh siêu xịn với 1 tháng sử dụng miễn phí. Tải ngay!"""
spam,"""Bạn đã biết về điện thoại thông minh AI thế hệ mới? Tìm hiểu ngay hôm nay!"""
spam,"""Nâng cấp website của bạn chỉ với giá ưu đãi 50%. Đừng bỏ lỡ cơ hội này!"""
spam,"""Máy tính của bạn đang cần bảo trì? Đặt lịch kiểm tra miễn phí tại đây."""
spam,"""Mua áo khoác mùa đông giảm giá 70% tại cửa hàng XYZ. Chỉ hôm nay!"""
spam,"""Bạn sẽ nổi bật hơn với phụ kiện thời trang mới. Khám phá ngay!"""
spam,"""Giảm giá đặc biệt cho dòng giày thể thao mới. Nhấn vào đây để đặt mua!"""
spam,"""Hãy làm mới tủ đồ của bạn với gói mua sắm giảm giá 500.000 VNĐ."""
spam,"""Mua một tặng một tất cả sản phẩm đồng hồ tại cửa hàng ABC. Đừng bỏ lỡ!"""
ham,"""Xin chào, đây là danh sách công việc cần hoàn thành trong tuần này. Vui lòng kiểm tra."""
ham,"""Nhắc nhở: Buổi họp nhóm sẽ bắt đầu lúc 14h chiều nay. Hãy chuẩn bị tài liệu trước."""
ham,"""Bạn đã nhận được thư mời phỏng vấn. Thời gian và địa điểm cụ thể trong tệp đính kèm."""
ham,"""Thông báo: Công ty sẽ tổ chức lễ tri ân nhân viên vào cuối tuần. Rất mong bạn tham dự."""
ham,"""Vui lòng hoàn thiện các hạng mục báo cáo trước ngày 25. Chúc bạn hoàn thành tốt!"""
ham,"""Bài kiểm tra tuần này đã có trên hệ thống. Vui lòng đăng nhập để hoàn thành."""
ham,"""Giáo viên đã gửi nhận xét bài tập tuần trước. Hãy kiểm tra và bổ sung nếu cần."""
ham,"""Lịch học kỳ mới đã được cập nhật. Bạn có thể tải xuống từ hệ thống."""
ham,"""Học bổng học kỳ này đã mở đơn. Hãy nộp hồ sơ trước ngày 15/12."""
ham,"""Nhắc nhở: Hạn cuối nộp bài luận là ngày mai lúc 23h59. Đừng quên hoàn thành!"""
ham,"""Chuyến đi Phú Quốc của bạn đã được xác nhận. Chúng tôi rất vui được đồng hành cùng bạn."""
ham,"""Hành lý của bạn đã sẵn sàng cho chuyến bay ngày mai. Hãy kiểm tra chi tiết!"""
ham,"""Tour khám phá thiên nhiên rừng U Minh hạ giá 30% chỉ còn vài chỗ. Đặt ngay hôm nay!"""
ham,"""Bạn đã đặt vé thành công. Chúng tôi mong bạn có một kỳ nghỉ tuyệt vời."""
ham,"""Xin chào, chúng tôi gửi bạn một vài gợi ý cho hành trình khám phá Hà Nội. Kiểm tra nhé!"""
ham,"""Lịch thi đấu của đội bóng sẽ diễn ra vào ngày 20. Chúc bạn và đội đạt thành tích tốt!"""
ham,"""Đừng quên buổi tập thể dục cộng đồng sáng thứ 7. Mời bạn tham gia cùng chúng tôi!"""
ham,"""Khóa học yoga online miễn phí đã mở đăng ký. Bạn có thể tham gia tại đây."""
ham,"""Câu lạc bộ thể thao mở cửa trở lại với nhiều ưu đãi. Chúng tôi mong gặp bạn!"""
ham,"""Lời nhắc: Hãy mang giày thể thao phù hợp khi tham gia chạy bộ cùng nhóm."""
spam,"""Chỉ hôm nay: Nhập mã SALE50 để giảm ngay 50% trên toàn bộ sản phẩm!"""
spam,"""Mua sắm mùa lễ hội: Giảm giá cực khủng, chỉ từ 10.000 VNĐ. Xem ngay tại đây!"""
spam,"""Bạn đã nhận được ưu đãi vận chuyển miễn phí trong tháng này. Đặt hàng ngay!"""
spam,"""Hàng mới về: Khám phá bộ sưu tập đồ công nghệ giảm giá đến 60%."""
spam,"""Bạn muốn nhận phiếu mua hàng trị giá 1 triệu đồng? Tham gia khảo sát tại đây!"""
spam,"""Chương trình đầu tư an toàn: Lợi nhuận 18% mỗi năm. Tìm hiểu ngay!"""
spam,"""Thẻ tín dụng với ưu đãi hoàn tiền đến 5%. Đăng ký ngay hôm nay!"""
spam,"""Tài khoản của bạn có dấu hiệu hoạt động bất thường. Nhấn vào đây để kiểm tra ngay!"""
spam,"""Vay tiền nhanh, không thế chấp, giải ngân trong vòng 24 giờ. Đăng ký tại đây!"""
spam,"""Bạn có đủ điều kiện nhận khoản vay đặc biệt. Tìm hiểu thêm tại đây."""
spam,"""Khám phá bí quyết làm đẹp da từ thiên nhiên. Nhận ngay eBook miễn phí!"""
spam,"""Chương trình tri ân: Giảm 50% toàn bộ dịch vụ spa trong tháng này. Đặt lịch ngay!"""
